image,style,item_gender,어울리는계절,적합한착용상황,핏평가,색깔,색감,분위기,멋있다,도시적이다,트렌디하다,세련되다,깔끔하다,화려하다,독특하다,무난하다,개방적이다,실용적이다,활동적이다,편안하다,발랄하다,여성적이다,남성적이다,부드럽다
T_00573_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
T_00576_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
T_00579_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
T_00584_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
T_00586_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,따듯함,가벼움,False,False,True,False,True,False,False,True,False,True,True,True,False,False,False,False
T_00589_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
T_00594_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
T_00596_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,무거움,True,False,True,False,True,False,False,False,False,True,True,True,False,False,False,True
T_00598_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,True,False,False,False
T_00601_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
T_00736_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True
T_01047_19_normcore_M.webp,normcore,남성,여름,여행/휴가,헐렁함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
T_01090_19_normcore_M.webp,normcore,남성,봄/가을,기타,헐렁함,어두움,차가움,무거움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
T_01091_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,어두움,따듯함,무거움,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
T_01103_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False
T_01106_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_01108_19_normcore_M.webp,normcore,남성,봄/가을,데이트,헐렁함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
T_01112_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,True,True,True,False,False,False,True,False,True,False,True,False,False,False,True
T_01118_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
T_01159_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,차가움,가벼움,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
T_01162_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
T_01163_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,따듯함,무거움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T_01191_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,어두움,차가움,가벼움,False,False,True,False,True,False,False,True,False,True,True,True,False,False,True,False
T_01192_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False
T_01193_19_normcore_M.webp,normcore,남성,여름,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
T_01194_19_normcore_M.webp,normcore,남성,여름,레저스포츠,헐렁함,밝음,따듯함,무거움,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
T_01200_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,어두움,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
T_01203_19_normcore_M.webp,normcore,남성,여름,여행/휴가,헐렁함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
T_01207_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
T_01209_19_normcore_M.webp,normcore,남성,봄/가을,여행/휴가,헐렁함,밝음,따듯함,가벼움,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
T_01211_19_normcore_M.webp,normcore,남성,겨울,일상생활,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False
T_01212_19_normcore_M.webp,normcore,남성,봄/가을,레저스포츠,적당함,밝음,따듯함,무거움,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,False
T_01213_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True
T_01214_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
T_01217_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True
T_01220_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False
T_01223_19_normcore_M.webp,normcore,남성,겨울,여행/휴가,적당함,어두움,따듯함,무거움,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
T_01224_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,False,True,True,True,False,True,False,True,False,True,False,False,False,False,False
T_01227_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,헐렁함,밝음,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
T_01232_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
T_01237_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,무거움,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
T_01246_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False
T_01248_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
T_01250_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,어두움,차가움,가벼움,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
T_01254_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
T_01255_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
T_01256_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False
T_01258_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
T_01261_19_normcore_M.webp,normcore,남성,여름,데이트,적당함,밝음,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
T_01263_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,어두움,차가움,가벼움,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
T_01264_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False
T_01269_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,True
T_01272_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True
T_01277_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,밝음,차가움,가벼움,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
T_01282_19_normcore_M.webp,normcore,남성,겨울,레저스포츠,적당함,밝음,따듯함,가벼움,False,True,False,True,True,False,False,True,True,True,True,True,False,False,True,False
T_01287_19_normcore_M.webp,normcore,남성,봄/가을,출근,적당함,밝음,따듯함,가벼움,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False
T_01288_19_normcore_M.webp,normcore,남성,봄/가을,일상생활,적당함,어두움,차가움,가벼움,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False
T_01291_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,어두움,따듯함,무거움,False,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False
T_01292_19_normcore_M.webp,normcore,남성,겨울,데이트,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
T_01298_19_normcore_M.webp,normcore,남성,겨울,출근,적당함,밝음,따듯함,무거움,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False
T_01301_19_normcore_M.webp,normcore,남성,봄/가을,데이트,적당함,밝음,따듯함,가벼움,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True
T_01306_19_normcore_M.webp,normcore,남성,여름,일상생활,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
T_01308_19_normcore_M.webp,normcore,남성,여름,여행/휴가,적당함,밝음,따듯함,가벼움,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
T_01311_19_normcore_M.webp,normcore,남성,봄/가을,사교모임,적당함,밝음,따듯함,가벼움,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
